year,month,carrier,carrier_name,AIRPORT,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,def_avg_Delay,aircraft_delay(min/flight),nas_delay(min/flight),weather_delay(min/flight),carrier_delay(min/flight),security_delay(min/flight)
2011,3,EV,Atlantic Southeast Airlines,MEM,"Memphis, TN: Memphis International",2078.0,336.0,28.0,2.0,21380.0,10164.021712143793,0.03336846875056896,0.01358476933017331,0.03564681139272092,0.03743211430125387,0.015135521127635134
2011,3,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6786.0,881.0,51.0,4.0,50557.0,20026.021712143796,0.007144524944591925,0.004303619991811714,0.014128774328826976,0.015337277086149485,0.0038314176245210726
2011,3,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",1321.0,302.0,58.0,5.0,18435.0,8281.021712143793,0.048314112644840666,0.026438855311812514,0.0643934536539493,0.06820382972201083,0.027889557352882587
2011,3,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",447.0,94.0,4.0,1.0,4798.0,1333.0217121437931,0.14012159272800995,0.07505702147505265,0.24903971972479,0.0957429438732637,0.045053442704449415
2011,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5122.0,847.0,147.0,6.0,40861.0,21973.021712143796,0.0091723233665233,0.007207098811397875,0.019133420218616144,0.013079399674329207,0.005157183588368341
2011,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1325.0,208.0,15.0,6.0,10810.0,3888.021712143793,0.04259927241336786,0.02702047392722409,0.04579181683273267,0.05466437835741195,0.02208927749654855
2011,3,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",147.0,31.0,3.0,1.0,1342.0,-1110.9782878562069,0.28688791810653974,0.1449100350199251,0.12267201962752314,0.5711051136650797,0.14965986394557823
2011,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4258.0,794.0,93.0,4.0,39971.0,22674.021712143796,0.012177606105125341,0.008337656242692894,0.03270018609063498,0.015161863876158732,0.011407099241763405
2011,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2687.0,517.0,89.0,2.0,38429.0,15354.021712143793,0.024965077099527288,0.02870196831732714,0.05134897042958831,0.033826631443531395,0.0097085807673015
2011,3,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",899.0,154.0,9.0,1.0,7798.0,2969.021712143793,0.05992862407234509,0.03279395532250592,0.025082335492595257,0.06504613457322508,0.04558799394591441
2011,3,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",4148.0,1408.0,203.0,5.0,105160.0,41661.0217121438,0.017514707500339777,0.018424512475211076,0.019116090756503876,0.01804837411743823,0.006762001081920174
2011,3,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",6331.0,752.0,113.0,4.0,36818.0,19573.021712143796,0.008279989007116236,0.0044000251382281756,0.01246192042322211,0.011032608920150762,0.006813655805079889
2011,3,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7198.0,1192.0,48.0,6.0,50317.0,15058.021712143793,0.007130870369343808,0.004274030027784779,0.012410290121239639,0.007364911843114741,0.01081117726786913
2011,3,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1977.0,309.0,26.0,3.0,14139.0,2516.021712143793,0.027704576796086716,0.01646645054170724,0.03341457059211232,0.032751661813732874,0.02182999227963688
2011,3,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",618.0,116.0,2.0,2.0,5570.0,336.02171214379314,0.10239643961098685,0.061191019150654426,0.1934712255522724,0.07887165046314101,0.037341299477221805
2011,3,US,US Airways Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",318.0,47.0,1.0,1.0,1818.0,-1279.9782878562069,0.12191477511987721,0.08053981318692112,0.15723270440251572,0.16580903373356207,0.06878930817610063
2011,3,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",598.0,161.0,1.0,1.0,6647.0,-505.97828785620686,0.07848586700213082,0.056065774573180606,0.026838432635534086,0.09499244986250087,0.14121144555927165
2011,3,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",622.0,143.0,2.0,1.0,8346.0,-614.9782878562069,0.09418205096131912,0.09997337699899289,0.2679528403001072,0.0820685403928494,0.10899776554580631
2011,3,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3938.0,621.0,28.0,7.0,27623.0,6494.021712143793,0.014202046170322995,0.009526533638182408,0.018973150670192524,0.011584941736899546,0.007157927745832211
2011,3,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5288.0,520.0,26.0,6.0,22693.0,4489.021712143793,0.009109025522157645,0.005416356267390782,0.012321446173494534,0.01216845340413653,0.008595791500481365
2011,3,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",689.0,138.0,2.0,3.0,6162.0,-182.9782878562069,0.06921741065082906,0.053931015885856595,0.0863915958255581,0.07752543041598618,0.02902757619738752
2011,3,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2338.0,365.0,4.0,1.0,18779.0,9354.021712143793,0.024941024561770338,0.013390800815950517,0.03831708397504482,0.020076064406465217,0.00962360992301112
2011,3,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1408.0,268.0,25.0,21.0,10383.0,4874.021712143793,0.028779382985582826,0.0209295779552419,0.028241320687186825,0.02659860496558505,0.025
2011,3,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5339.0,828.0,9.0,6.0,43904.0,25053.021712143796,0.011647185949636367,0.006661523162042866,0.013111720517492396,0.008728667061256955,0.004941558105151574
2011,3,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",739.0,151.0,1.0,2.0,8359.0,3362.021712143793,0.08566143094499923,0.04843376090130287,0.20586840613904214,0.061044428432791085,0.02862496096596232
2011,3,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3696.0,604.0,52.0,1.0,27700.0,17883.021712143793,0.012875524478771437,0.008364028965729424,0.022931104769669794,0.01206361051656779,0.00802768659911517
2011,3,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",4380.0,731.0,9.0,5.0,33923.0,17615.021712143793,0.011822630334459964,0.0071966186771210494,0.013842309808415424,0.010531149309607319,0.005237230159899183
2011,3,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",919.0,206.0,3.0,1.0,8525.0,3915.021712143793,0.0485384753937284,0.032687617148727574,0.12241566920565833,0.04050381001362845,0.08463305525329465
2011,3,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1634.0,276.0,2.0,6.0,15481.0,6218.021712143793,0.04145926480803363,0.02480256948668181,0.05288614636593268,0.028498087350074416,0.012777919754663941
2011,3,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3898.0,674.0,47.0,4.0,31957.0,17172.021712143793,0.013516155351561155,0.008664624289751831,0.0179235097673862,0.0113146108139396,0.0058420413616528406
2011,3,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6680.0,1242.0,55.0,2.0,59480.0,35630.0217121438,0.008063930531409755,0.004656465211876841,0.011490779908073762,0.0069824610468850285,0.005367750554667558
2011,3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3373.0,865.0,60.0,6.0,42680.0,23677.021712143796,0.016593674098942884,0.010219083400597583,0.026875647220176224,0.014488476895960006,0.00821902528230884
2011,3,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1808.0,329.0,1.0,2.0,16207.0,8287.021712143793,0.03099618477748199,0.020374992207864172,0.05679124525916561,0.022443858973345977,0.016414501855552384
2011,3,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3341.0,538.0,2.0,3.0,38184.0,16134.021712143793,0.020936143771996686,0.018971240378109246,0.036785858845897954,0.020892050135791068,0.008325920804684438
2011,3,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6556.0,1017.0,21.0,12.0,51893.0,30785.021712143796,0.00891100808400805,0.004933188998498973,0.01006789530795065,0.007324191387115835,0.004098237418411125
2011,3,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1270.0,226.0,1.0,3.0,11044.0,3569.021712143793,0.04248199939474571,0.027312180036901324,0.07690424707274285,0.03659155344974535,0.01594737366689923
2011,3,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3064.0,705.0,63.0,5.0,31260.0,18462.021712143796,0.015271255359943968,0.009935964538293473,0.019525237438288847,0.015315622532549434,0.010601852621775789
2011,3,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1174.0,272.0,3.0,2.0,10670.0,4643.021712143793,0.03484136585253306,0.02907034817597343,0.018564626741798804,0.03249647094834093,0.020967107849561
2011,3,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",1007.0,260.0,2.0,4.0,10682.0,5500.021712143793,0.04546510857015704,0.027558288155162664,0.03331939580828935,0.036486503639603,0.019429212900997365
2011,3,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2804.0,686.0,42.0,19.0,31876.0,16941.021712143793,0.017736685181169453,0.014412717088864501,0.03046279337443715,0.013944303455701317,0.008994735712572434
2011,3,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1384.0,240.0,2.0,1.0,10796.0,5198.021712143793,0.03479383646805257,0.02994752053544265,0.08188824662813103,0.027903599643851494,0.014450867052023121
2011,3,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2025.0,417.0,14.0,2.0,16872.0,10205.021712143793,0.02157943067033976,0.012296699655703935,0.013901857039111943,0.019146076094141064,0.013333333333333334
2011,3,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1360.0,262.0,15.0,1.0,10626.0,5062.021712143793,0.03277375204438567,0.022290262854367755,0.03029537995455693,0.0277152551483186,0.019796380090497737
2011,3,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2432.0,510.0,3.0,4.0,24646.0,11887.021712143793,0.022099966747114945,0.012793997910713738,0.025709713649147158,0.01911928906835528,0.01064673402255639
2011,3,XE,ExpressJet Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",134.0,23.0,2.0,1.0,1215.0,-1435.9782878562069,0.3474599479665891,0.1994161424283541,0.407055630936228,0.7128989200339765,0.1865671641791045
2011,3,XE,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",233.0,49.0,6.0,1.0,2635.0,-664.9782878562069,0.2594821546076731,0.16255687340345926,0.2416150055635034,0.2472453529349171,0.0944206008583691
2011,3,XE,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",2005.0,412.0,58.0,2.0,24538.0,10351.021712143793,0.03011405919685628,0.017356082174450355,0.10577488862114377,0.04416148733410769,0.013174610643203312
2011,3,XE,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",141.0,27.0,1.0,2.0,1131.0,-1430.9782878562069,0.3073286052009456,0.2607998380705483,0.22470332139596938,0.3256316956150257,0.3900709219858156
2011,3,XE,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",265.0,65.0,12.0,1.0,3886.0,0.0217121437931382,0.27055580316611366,0.1313716947618888,0.12578616352201258,0.23145494062431096,0.07127882599580714
2011,3,XE,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6397.0,997.0,100.0,35.0,55104.0,31122.021712143796,0.009462348470321008,0.005119863617522752,0.015383363508224532,0.011782143250018817,0.0029145017659231156
2011,3,XE,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",218.0,57.0,3.0,1.0,3499.0,-442.97828785620686,0.3849991952357959,0.17754305983426807,0.10769844435580375,0.3577595480699741,0.2768111357165454
2011,3,XE,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",248.0,73.0,8.0,1.0,4302.0,-615.9782878562069,0.28272789581905416,0.1651583432592065,0.5886169818316648,0.26011545216981535,0.08342602892102337
2011,3,XE,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",229.0,60.0,6.0,3.0,2807.0,-778.9782878562069,0.2429145223340131,0.1284097855292726,0.5722965092625241,0.21796187655517976,0.4366812227074236
2011,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",443.0,117.0,19.0,4.0,6847.0,178.02171214379314,0.14914836856146113,0.1099860918582637,0.1902098153660752,0.1344891963181893,0.12415349887133183
2011,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12915.0,2513.0,367.0,134.0,159294.0,60098.0217121438,0.005310332952121668,0.003948758413363609,0.006301839778654539,0.00571496806400903,0.0037695865680461315
2011,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1201.0,274.0,19.0,9.0,16497.0,2388.021712143793,0.05704387774846809,0.04210571256427157,0.060992118020259195,0.061471407571879404,0.020815986677768527
2011,4,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1099.0,93.0,16.0,2.0,4305.0,681.0217121437931,0.054746110194480835,0.02749958095876634,0.025880904251551495,0.03859532205518892,0.1213224143160449
2011,4,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3580.0,390.0,8.0,2.0,18161.0,4655.021712143793,0.01606011289539799,0.008247271248469773,0.017803425624654676,0.01801768470901624,0.009883970777825527
2011,4,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",2684.0,849.0,13.0,6.0,54614.0,19142.021712143796,0.025791300583515614,0.020917755954888644,0.0700708552304756,0.026006576136767507,0.010645092612305727
2011,4,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1374.0,414.0,9.0,1.0,26942.0,10169.021712143793,0.06217092138379582,0.030073357564632426,0.14362329187905756,0.04953541223960631,0.018195050946142648
2011,4,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",389.0,110.0,7.0,6.0,6411.0,135.02171214379314,0.20241506041074053,0.0973664176881406,0.16066838046272494,0.1823824933356538,0.08316951459246938
2011,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3618.0,1065.0,66.0,30.0,80521.0,21933.021712143796,0.02032634002724585,0.0219273570999156,0.016944446541529413,0.019609594231372863,0.007591152220120057
2011,4,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",798.0,145.0,5.0,1.0,8237.0,1622.0217121437931,0.08018968142491235,0.049706777268183934,0.2579979360165119,0.08687445177542298,0.053017158280316175
2011,4,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1500.0,435.0,13.0,2.0,27052.0,9964.021712143793,0.04806943408733118,0.02576101416386259,0.04227642276422765,0.04893576037754021,0.0206140350877193
2011,4,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",677.0,194.0,7.0,1.0,13393.0,4437.021712143793,0.13153875446481628,0.06781103655668969,0.24796647439796282,0.09503424275026161,0.053272634816088335
2011,4,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",497.0,172.0,2.0,2.0,7812.0,406.02171214379314,0.10312501575871269,0.0644493971409079,0.3065119690103236,0.11783957213522626,0.1006036217303823
2011,4,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",359.0,105.0,2.0,1.0,6240.0,171.02171214379314,0.20595517687111983,0.15602339851048327,0.2196271694878937,0.14523036567428493,0.06764822920811779
2011,4,CO,Continental Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",1009.0,198.0,3.0,2.0,9068.0,1075.0217121437931,0.055425342533313916,0.0309303087727479,0.09895268601396212,0.05131546965156474,0.018913745753864075
2011,4,CO,Continental Air Lines Inc.,DEN,"Denver, CO: Denver International",412.0,133.0,1.0,2.0,5572.0,-865.9782878562069,0.12491435367729758,0.07842010362421525,0.28317152103559873,0.11653716970195165,0.058115684397648026
2011,4,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3905.0,1426.0,37.0,31.0,86917.0,16376.021712143793,0.01992534989506148,0.014429257235623895,0.016963473117915046,0.016411101468557208,0.008017155155303192
2011,4,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5519.0,905.0,15.0,2.0,43057.0,14364.021712143793,0.010516536690430721,0.00628119710165713,0.014518388136797268,0.01012225875123715,0.005760123837070143
2011,4,CO,Continental Air Lines Inc.,MCO,"Orlando, FL: Orlando International",554.0,130.0,1.0,2.0,6830.0,-145.97828785620686,0.11294827528815807,0.08201894085074465,0.11052485420716468,0.10105966609418994,0.03930359846279259
2011,4,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",645.0,235.0,20.0,5.0,15910.0,782.0217121437931,0.12159016430492463,0.10833146746223377,0.1441968883829349,0.0830849555631039,0.04306632213608958
2011,4,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16104.0,2956.0,160.0,47.0,158207.0,58007.0217121438,0.003594491802353037,0.0023667673815039696,0.005796821671125849,0.004532311055802129,0.012141231250602427
2011,4,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2431.0,458.0,12.0,1.0,22307.0,4849.021712143793,0.021618959507602207,0.013032821474654295,0.056555416825213825,0.028107604574124086,0.021801727684080625
2011,4,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8805.0,2326.0,356.0,16.0,148207.0,85466.02171214379,0.007454579760293477,0.005004584239584349,0.009712004316252671,0.009029927031482608,0.0032956112598361317
2011,4,EV,Atlantic Southeast Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",778.0,190.0,34.0,5.0,12558.0,5868.021712143793,0.09208035363173402,0.04859722618934272,0.10004284490145672,0.08548049264720335,0.03672420124862284
2011,4,EV,Atlantic Southeast Airlines,MEM,"Memphis, TN: Memphis International",2212.0,492.0,67.0,7.0,32809.0,11205.021712143793,0.032235107676402884,0.019534342189117548,0.03800199036372683,0.03651017880095771,0.007469140655711928
2011,4,MQ,American Eagle Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",233.0,40.0,10.0,2.0,2232.0,-1044.9782878562069,0.31242110578136834,0.2065075280540708,0.3373239966869965,0.2063298983268688,0.2918454935622318
2011,4,MQ,American Eagle Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",439.0,154.0,36.0,4.0,8544.0,564.0217121437931,0.16867977259240827,0.07776267937359148,0.2733485193621868,0.14005127060035838,0.05522192310347208
2011,4,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",227.0,44.0,1.0,4.0,1806.0,-911.9782878562067,0.25827767514565864,0.14550184726999643,0.1997427969463978,0.1533468359161374,0.07521220586655206
2011,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4906.0,829.0,128.0,6.0,37391.0,17127.021712143793,0.009410101374260913,0.007134337087919267,0.016137980499557086,0.01203237607101616,0.005095801059926621
2011,4,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",268.0,48.0,1.0,4.0,2251.0,-919.9782878562067,0.1777889874682255,0.16679567214659513,0.4719051799824407,0.1816116831492216,0.07462686567164178
2011,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4239.0,683.0,28.0,1.0,27184.0,14043.021712143793,0.010615982033983706,0.006315861847317638,0.01638227045162643,0.012502432605848681,0.0041630240206485996
2011,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2259.0,583.0,141.0,5.0,43783.0,12643.021712143793,0.027483335461646528,0.03693972788381669,0.03725564712872083,0.03778922251373908,0.008005801851694876
2011,4,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",852.0,133.0,2.0,1.0,5058.0,804.0217121437931,0.05143266174024716,0.03263668029683477,0.04592774035517452,0.05123298100338424,0.038371253159985554
2011,4,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3922.0,802.0,27.0,5.0,42315.0,19130.021712143796,0.013679253186675193,0.013031475853568272,0.025348088903203104,0.013866753800618808,0.004934941027454722
2011,4,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",5491.0,707.0,65.0,11.0,28055.0,10657.021712143793,0.007820698752592826,0.004784565218647095,0.008262195827260618,0.010985048209869964,0.004924171664440368
2011,4,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",532.0,170.0,15.0,2.0,11595.0,2578.021712143793,0.15205623881303104,0.11940328086525265,0.1325187969924812,0.10128159332282037,0.045112781954887216
2011,4,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",2887.0,556.0,44.0,7.0,30488.0,10811.021712143793,0.025066467412746752,0.012980279960244192,0.0227208999290745,0.02544083658540302,0.011069886694353286
2011,4,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",426.0,79.0,2.0,3.0,3393.0,-826.9782878562069,0.1110782800923646,0.08161998812800172,0.17370892018779344,0.1230121434783847,0.05868544600938967
2011,4,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1605.0,388.0,42.0,1.0,19316.0,3434.021712143793,0.03404877371056127,0.028035061716054393,0.05501874438988331,0.03525827350010456,0.028037383177570093
2011,4,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6761.0,1408.0,69.0,29.0,63505.0,21391.021712143796,0.007844823571706206,0.004964674804893209,0.012338625965250318,0.008176792187078888,0.013464647649551945
2011,4,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",600.0,150.0,3.0,8.0,8116.0,203.02171214379317,0.10336700336700337,0.07917865132630234,0.232741617357002,0.0977656309934791,0.14583333333333334
2011,4,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",600.0,170.0,2.0,1.0,7436.0,853.0217121437931,0.0939880817681225,0.05303546292512373,0.12084592145015106,0.08068158489016629,0.043859649122807015
2011,4,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",1106.0,313.0,54.0,3.0,15167.0,1987.021712143793,0.050742625176570626,0.04060408157422362,0.09052228486331242,0.03977658622989409,0.017387675615523717
2011,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",594.0,185.0,10.0,1.0,12664.0,152.02171214379314,0.11610132903933443,0.12305369259128526,0.06271869016967056,0.09723168777191499,0.07305762022743155
2011,4,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3747.0,850.0,45.0,8.0,42227.0,7965.021712143793,0.01555950440353902,0.010931704936794592,0.019351901274105705,0.017761026628915065,0.008192207774658546
2011,4,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5059.0,655.0,47.0,6.0,29730.0,6710.021712143793,0.012594064037036959,0.0058107761452085675,0.010262533814543374,0.013138842133655923,0.006781294592422551
2011,4,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",254.0,64.0,1.0,1.0,3013.0,-878.9782878562069,0.34954742806681877,0.1315798585862783,0.7401574803149606,0.17815836818617256,0.3937007874015748
2011,4,US,US Airways Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",195.0,61.0,1.0,1.0,3679.0,-584.9782878562069,0.4623719593779474,0.19045725206862646,0.8012820512820513,0.35435772662050036,0.1362179487179487
2011,4,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1534.0,339.0,23.0,1.0,17296.0,8438.021712143793,0.03667839414368671,0.02194643768674793,0.033588933330386934,0.031794071889024646,0.01387895865752618
2011,4,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",696.0,156.0,9.0,7.0,8106.0,2494.021712143793,0.07769486315327223,0.07057065367797641,0.13520483348069554,0.0625770241902473,0.08570276265376084
2011,4,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2335.0,490.0,15.0,6.0,26093.0,13372.021712143793,0.024760982128990843,0.014887298321854864,0.014987278942671642,0.024594918017720138,0.012536063676005736
2011,4,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",573.0,138.0,1.0,1.0,7995.0,2036.021712143793,0.11574828668913603,0.06413484295759111,0.11471012261039173,0.10390712751672941,0.04653868528214078
2011,4,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5408.0,1176.0,56.0,17.0,71766.0,32103.021712143796,0.011423687035042193,0.009278894357374716,0.021143467036205763,0.01202862180027317,0.009371402447401709
2011,4,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",395.0,116.0,1.0,1.0,5410.0,1557.0217121437931,0.12352884336650884,0.09211529662955621,0.13953951958536828,0.11641419381614442,0.11251758087201125
2011,4,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3529.0,746.0,136.0,16.0,42095.0,21473.021712143796,0.015690754615926113,0.016785165685072302,0.028957190801598563,0.011953044309487201,0.007473399369120537
2011,4,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",4241.0,810.0,30.0,4.0,38727.0,21722.021712143796,0.012901978421547406,0.007637022069905888,0.01041022541632625,0.010718602458654532,0.007931234057147758
2011,4,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1576.0,281.0,13.0,2.0,16615.0,7722.021712143793,0.039799791022398424,0.025753568213794542,0.04863474089362414,0.03833781656169425,0.021058231551880833
2011,4,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3782.0,791.0,138.0,3.0,42919.0,24581.021712143796,0.015548667281149365,0.010982892558422443,0.017063692152546335,0.01359151663613478,0.008277194031223416
2011,4,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",609.0,151.0,3.0,4.0,7978.0,2017.021712143793,0.08855707438043353,0.05271090142386889,0.16420361247947454,0.09330562748289693,0.031177901103697697
2011,4,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",687.0,144.0,8.0,9.0,9427.0,3589.021712143793,0.10315708428513898,0.07984204533990517,0.15308440477947455,0.08251805430218236,0.11260333415726016
2011,4,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",622.0,129.0,2.0,1.0,7683.0,2856.021712143793,0.09959603228905582,0.09887029936207163,0.09153425493463516,0.0892780047356159,0.07485666649653788
2011,4,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6562.0,1325.0,108.0,5.0,66274.0,40574.0217121438,0.008313127265902224,0.004941995369171234,0.010733917601714769,0.007794503242880512,0.008353225225253424
2011,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3260.0,847.0,106.0,2.0,39638.0,22523.021712143796,0.015902453369059995,0.009560757322411783,0.016972377067048672,0.01439444030610679,0.00873976077046989
