year,month,carrier,carrier_name,AIRPORT,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,def_avg_Delay
2013,2,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6866.0,1214.0,225.37,36.91,317.37,1.45,632.9,112.0,7.0,71118.0,17011.0,2987.0,12285.0,126.0,38709.0,37070.021712143796
2013,2,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",302.0,71.0,27.19,1.84,19.87,0.67,21.42,2.0,1.0,3522.0,1547.0,69.0,801.0,50.0,1055.0,-583.9782878562069
2013,2,EV,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",627.0,239.0,86.46,2.18,61.79,0.45,88.13,14.0,1.0,16127.0,6677.0,147.0,2749.0,22.0,6532.0,4893.021712143793
2013,2,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",596.0,112.0,33.34,3.58,41.1,0.07,33.91,25.0,2.0,6501.0,2133.0,395.0,1762.0,3.0,2208.0,569.0217121437931
2013,2,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",294.0,99.0,31.03,0.29,34.95,0.68,32.04,8.0,2.0,5178.0,2060.0,9.0,1329.0,43.0,1737.0,98.02171214379314
2013,2,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",277.0,85.0,25.39,0.74,22.92,0.05,35.91,14.0,1.0,5604.0,1845.0,28.0,1154.0,1.0,2576.0,937.0217121437931
2013,2,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",371.0,91.0,35.35,0.92,15.98,0.09,38.67,12.0,1.0,5573.0,2425.0,65.0,700.0,6.0,2377.0,738.0217121437931
2013,2,EV,ExpressJet Airlines Inc.,ATW,"Appleton, WI: Appleton International",176.0,75.0,32.67,0.48,12.37,0.27,29.22,11.0,1.0,4723.0,2182.0,26.0,536.0,23.0,1956.0,317.02171214379314
2013,2,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6704.0,1272.0,173.82,78.59,440.06,0.56,578.97,142.0,13.0,74587.0,21831.0,6486.0,17551.0,11.0,28708.0,27069.021712143793
2013,2,MQ,American Eagle Airlines Inc.,LEX,"Lexington, KY: Blue Grass",136.0,40.0,12.24,7.29,9.97,1.0,9.5,2.0,1.0,2218.0,562.0,411.0,675.0,22.0,548.0,-1090.9782878562069
2013,2,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5932.0,1604.0,232.83,54.41,530.79,1.0,784.96,509.0,8.0,123334.0,34195.0,4622.0,32292.0,20.0,52205.0,50566.021712143796
2014,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6194.0,1777.0,274.19,53.2,688.68,0.89,760.04,202.0,19.0,97956.0,22944.0,5622.0,27641.0,70.0,41679.0,40040.021712143796
2014,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5733.0,1475.0,214.96,36.79,569.08,0.26,653.91,257.0,3.0,90558.0,19162.0,4038.0,25457.0,16.0,41885.0,40246.021712143796
2014,11,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",303.0,96.0,30.35,10.22,29.09,0.25,26.08,16.0,1.0,4676.0,1333.0,893.0,1194.0,13.0,1243.0,-395.97828785620686
2014,11,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",198.0,69.0,26.66,3.48,18.56,0.06,20.24,5.0,1.0,3857.0,1328.0,375.0,769.0,3.0,1382.0,-256.97828785620686
2014,11,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",259.0,45.0,20.4,3.4,11.63,1.36,8.22,4.0,1.0,1811.0,780.0,120.0,439.0,36.0,436.0,-1202.9782878562069
2014,11,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",222.0,85.0,33.85,5.8,14.4,2.13,28.82,4.0,1.0,4665.0,2059.0,550.0,514.0,74.0,1468.0,-170.97828785620686
2014,11,MQ,Envoy Air,MIA,"Miami, FL: Miami International",948.0,136.0,41.46,2.59,50.21,0.29,41.45,13.0,2.0,8272.0,3704.0,328.0,2057.0,10.0,2173.0,534.0217121437931
2014,11,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4159.0,794.0,100.36,7.35,262.61,0.9,422.77,50.0,1.0,43513.0,7957.0,964.0,9891.0,38.0,24663.0,23024.021712143793
2014,11,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1500.0,348.0,71.26,6.26,125.22,1.63,143.63,46.0,2.0,19056.0,4399.0,524.0,4747.0,28.0,9358.0,7719.021712143793
2014,11,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3924.0,858.0,139.69,16.99,279.65,0.7,420.98,113.0,12.0,60703.0,14760.0,1534.0,13747.0,14.0,30648.0,29009.021712143793
2014,11,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4096.0,476.0,120.39,7.59,140.82,1.0,206.2,54.0,1.0,30550.0,13261.0,378.0,4165.0,34.0,12712.0,11073.021712143793
2014,11,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3416.0,1008.0,100.11,5.63,340.8,2.0,559.46,88.0,3.0,63745.0,10340.0,620.0,15541.0,47.0,37197.0,35558.021712143796
2014,11,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",371.0,67.0,22.95,0.03,12.38,1.0,30.65,15.0,1.0,3835.0,1317.0,2.0,487.0,123.0,1906.0,267.02171214379314
2014,11,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7580.0,1086.0,311.92,14.65,485.94,1.95,271.54,58.0,2.0,45627.0,17680.0,727.0,13430.0,71.0,13719.0,12080.021712143793
2014,11,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3546.0,648.0,170.55,6.92,338.37,1.0,131.16,23.0,2.0,29384.0,8586.0,337.0,12936.0,47.0,7478.0,5839.021712143793
2014,11,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4360.0,498.0,184.7,4.64,205.5,2.68,100.47,13.0,3.0,21700.0,11218.0,351.0,5358.0,76.0,4697.0,3058.021712143793
2014,11,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1042.0,143.0,26.56,32.19,29.13,0.79,54.33,1.0,1.0,7279.0,914.0,858.0,1280.0,18.0,4209.0,2570.021712143793
2014,11,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1253.0,172.0,49.46,4.54,43.81,0.38,73.82,17.0,2.0,8836.0,2704.0,249.0,1506.0,6.0,4371.0,2732.021712143793
2014,11,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1431.0,278.0,87.14,9.42,70.97,1.64,108.82,4.0,1.0,17926.0,5560.0,974.0,2817.0,33.0,8542.0,6903.021712143793
2014,11,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4060.0,698.0,202.7,5.62,134.82,0.93,353.92,36.0,3.0,34232.0,10655.0,414.0,4551.0,56.0,18556.0,16917.021712143793
2014,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6364.0,902.0,264.68,4.1,171.13,2.37,459.72,38.0,6.0,42929.0,13834.0,435.0,4824.0,80.0,23756.0,22117.021712143793
2014,11,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",374.0,62.0,28.66,1.14,9.28,1.0,21.93,3.0,1.0,2992.0,1523.0,67.0,229.0,43.0,1130.0,-508.97828785620686
2014,11,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1415.0,261.0,82.05,0.8,57.16,0.96,120.02,3.0,1.0,10966.0,3764.0,77.0,1710.0,22.0,5393.0,3754.021712143793
2014,11,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1994.0,337.0,90.66,3.37,80.66,0.54,161.77,9.0,1.0,15249.0,3645.0,459.0,2298.0,18.0,8829.0,7190.021712143793
2014,11,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",601.0,114.0,47.46,1.06,11.39,1.0,53.08,4.0,2.0,6302.0,2284.0,44.0,416.0,76.0,3482.0,1843.0217121437931
2014,11,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",488.0,92.0,38.19,2.92,12.23,0.13,38.54,39.0,1.0,5141.0,1848.0,146.0,374.0,13.0,2760.0,1121.0217121437931
2014,11,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5340.0,773.0,204.18,6.15,125.44,0.32,436.92,49.0,6.0,41420.0,10572.0,505.0,4646.0,14.0,25683.0,24044.021712143793
2014,11,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",782.0,144.0,55.39,2.24,10.96,1.0,74.4,4.0,1.0,7416.0,2836.0,116.0,320.0,158.0,3986.0,2347.021712143793
2014,11,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3267.0,679.0,164.27,7.59,186.62,0.82,319.7,49.0,1.0,30950.0,7042.0,401.0,6494.0,44.0,16969.0,15330.021712143793
2014,11,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2979.0,532.0,148.17,7.3,176.7,3.96,195.87,18.0,11.0,31687.0,10517.0,593.0,7701.0,153.0,12723.0,11084.021712143793
2014,11,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",712.0,173.0,45.83,14.16,50.2,1.0,61.81,4.0,1.0,10195.0,2654.0,772.0,2637.0,19.0,4113.0,2474.021712143793
2014,11,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4561.0,692.0,202.53,2.36,87.74,1.0,398.37,28.0,2.0,29391.0,8216.0,60.0,2644.0,22.0,18449.0,16810.021712143793
2014,11,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2738.0,485.0,132.49,4.64,52.69,0.88,294.31,28.0,7.0,22552.0,5568.0,228.0,1530.0,14.0,15212.0,13573.021712143793
2014,11,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1252.0,429.0,70.61,19.84,153.46,0.41,184.67,32.0,1.0,27914.0,4362.0,1561.0,9186.0,15.0,12790.0,11151.021712143793
2014,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2741.0,788.0,221.99,8.5,342.39,0.93,214.19,14.0,4.0,46366.0,17395.0,454.0,12084.0,20.0,16413.0,14774.021712143793
2014,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12878.0,2978.0,683.62,35.16,813.5,2.65,1443.07,154.0,38.0,205001.0,75746.0,3719.0,24982.0,75.0,100479.0,98840.02171214379
2014,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4258.0,761.0,193.9,7.82,200.22,0.41,358.65,25.0,4.0,40467.0,10591.0,406.0,5868.0,18.0,23584.0,21945.021712143793
2014,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4258.0,959.0,294.53,6.14,364.32,0.67,293.33,8.0,9.0,51591.0,18844.0,195.0,11777.0,17.0,20758.0,19119.021712143793
2014,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",894.0,172.0,55.84,1.6,58.43,0.33,55.79,2.0,1.0,6668.0,2772.0,50.0,1588.0,6.0,2252.0,613.0217121437931
2014,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1256.0,291.0,70.34,0.52,147.37,2.71,70.06,7.0,5.0,14611.0,3474.0,27.0,7126.0,142.0,3842.0,2203.021712143793
2014,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4256.0,762.0,134.1,5.46,353.01,1.63,267.8,19.0,6.0,39750.0,11040.0,267.0,9938.0,202.0,18303.0,16664.021712143793
2014,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1122.0,217.0,35.77,1.7,80.36,0.17,99.0,7.0,3.0,10597.0,2089.0,54.0,2371.0,5.0,6078.0,4439.021712143793
2014,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3672.0,837.0,194.63,5.63,394.07,2.0,240.67,18.0,6.0,43201.0,10142.0,317.0,19230.0,38.0,13474.0,11835.021712143793
2014,12,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3317.0,568.0,138.69,3.48,217.16,0.24,208.43,12.0,7.0,27920.0,7275.0,246.0,8187.0,7.0,12205.0,10566.021712143793
2014,12,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1748.0,357.0,141.76,0.57,103.18,3.13,108.36,17.0,2.0,17626.0,7347.0,21.0,3348.0,227.0,6683.0,5044.021712143793
2014,12,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",720.0,160.0,59.06,0.55,52.87,1.0,46.52,2.0,1.0,8590.0,3403.0,27.0,1869.0,22.0,3269.0,1630.0217121437931
2014,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1694.0,281.0,86.54,0.46,101.3,3.2,89.5,11.0,1.0,13218.0,4121.0,23.0,3253.0,109.0,5712.0,4073.021712143793
2014,12,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",337.0,131.0,18.71,1.46,84.68,0.45,25.7,13.0,9.0,8004.0,836.0,82.0,5530.0,16.0,1540.0,-98.97828785620686
2014,12,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",663.0,127.0,32.19,1.02,35.24,0.13,58.42,11.0,7.0,6054.0,1501.0,24.0,1055.0,2.0,3472.0,1833.0217121437931
2014,12,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1224.0,133.0,86.37,1.77,2.87,0.36,41.63,4.0,1.0,5896.0,4287.0,137.0,61.0,10.0,1401.0,-237.97828785620686
2014,12,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2792.0,383.0,209.82,11.16,6.66,0.09,155.28,13.0,4.0,16937.0,10221.0,458.0,184.0,2.0,6072.0,4433.021712143793
2014,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5915.0,1415.0,223.42,11.87,561.49,0.87,617.35,207.0,2.0,71801.0,21636.0,1178.0,18125.0,34.0,30828.0,29189.021712143793
2014,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6626.0,2494.0,382.54,73.41,841.4,6.66,1189.99,444.0,36.0,148380.0,27747.0,14423.0,35134.0,229.0,70847.0,69208.02171214379
2014,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",214.0,102.0,30.28,12.4,20.59,1.55,37.16,18.0,3.0,6041.0,1993.0,743.0,679.0,93.0,2533.0,894.0217121437931
2014,12,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",185.0,51.0,25.24,2.27,11.42,1.0,11.07,5.0,1.0,2710.0,1351.0,145.0,418.0,19.0,777.0,-861.9782878562069
2014,12,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",201.0,69.0,21.88,3.86,22.49,1.0,19.78,7.0,1.0,3091.0,850.0,247.0,689.0,19.0,1286.0,-352.97828785620686
2014,12,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",76.0,20.0,5.96,1.99,3.8,0.81,7.44,19.0,2.0,970.0,254.0,105.0,106.0,13.0,492.0,-1146.9782878562069
2014,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4152.0,1161.0,153.01,17.29,361.13,1.99,627.59,232.0,1.0,73546.0,12715.0,2602.0,15062.0,159.0,43008.0,41369.021712143796
2014,12,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4286.0,657.0,141.62,18.59,195.51,1.33,299.95,86.0,3.0,39373.0,10916.0,2479.0,6301.0,26.0,19651.0,18012.021712143793
2014,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3321.0,850.0,123.41,8.86,236.07,1.0,480.65,92.0,1.0,44571.0,8266.0,1468.0,8041.0,17.0,26779.0,25140.021712143793
2014,12,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",523.0,137.0,48.74,0.23,38.56,0.28,49.19,8.0,2.0,6917.0,2714.0,6.0,1153.0,5.0,3039.0,1400.0217121437931
2014,12,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",591.0,166.0,48.54,0.03,33.23,0.46,83.74,12.0,6.0,9532.0,2940.0,5.0,1141.0,11.0,5435.0,3796.021712143793
2014,12,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",671.0,206.0,59.66,3.62,38.49,1.0,103.22,34.0,1.0,12920.0,4452.0,288.0,1516.0,49.0,6615.0,4976.021712143793
2014,12,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3791.0,1581.0,118.06,13.55,774.07,1.3,674.02,615.0,17.0,136061.0,12702.0,2925.0,67644.0,136.0,52654.0,51015.021712143796
2014,12,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",719.0,223.0,60.6,0.5,38.65,1.79,121.46,31.0,1.0,13836.0,3712.0,69.0,1633.0,77.0,8345.0,6706.021712143793
2014,12,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",611.0,171.0,41.83,1.67,31.5,1.75,94.25,66.0,1.0,11651.0,3401.0,90.0,1211.0,103.0,6846.0,5207.021712143793
2014,12,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",309.0,99.0,16.75,1.16,20.78,1.58,58.73,33.0,3.0,6205.0,1205.0,27.0,686.0,49.0,4238.0,2599.021712143793
2014,12,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",239.0,70.0,16.02,0.11,15.15,0.4,38.33,17.0,1.0,4357.0,994.0,7.0,550.0,8.0,2798.0,1159.0217121437931
2014,12,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",79.0,25.0,5.76,1.62,7.97,0.38,9.26,6.0,10.0,1712.0,405.0,300.0,225.0,10.0,772.0,-866.9782878562069
2014,12,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",400.0,176.0,60.34,8.69,44.28,0.17,62.51,54.0,34.0,10908.0,3807.0,943.0,2170.0,9.0,3979.0,2340.021712143793
2014,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",3608.0,825.0,290.88,23.6,258.7,1.0,250.81,58.0,4.0,44756.0,15412.0,1060.0,9826.0,32.0,18426.0,16787.021712143793
2014,12,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7909.0,1114.0,330.12,5.87,490.61,5.09,282.32,34.0,3.0,43664.0,16540.0,269.0,12724.0,110.0,14021.0,12382.021712143793
2014,12,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3519.0,741.0,193.31,3.13,418.39,2.19,123.98,18.0,1.0,32218.0,10595.0,195.0,14322.0,45.0,7061.0,5422.021712143793
2014,12,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4699.0,838.0,233.2,4.58,425.11,0.99,174.12,23.0,1.0,34480.0,13812.0,434.0,11689.0,37.0,8508.0,6869.021712143793
2014,12,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1538.0,253.0,56.65,4.82,107.67,2.38,81.49,24.0,2.0,10353.0,2584.0,293.0,3101.0,76.0,4299.0,2660.021712143793
2014,12,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1090.0,278.0,77.98,54.38,35.54,3.06,107.04,8.0,13.0,17854.0,4575.0,1584.0,1287.0,72.0,10336.0,8697.021712143793
2014,12,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1428.0,593.0,53.93,56.82,417.63,0.63,63.99,26.0,24.0,61156.0,3954.0,2972.0,48518.0,41.0,5671.0,4032.021712143793
2014,12,VX,Virgin America,DAL,"Dallas, TX: Dallas Love Field",372.0,104.0,20.11,17.93,19.58,1.0,45.38,1.0,1.0,5804.0,1047.0,465.0,703.0,37.0,3552.0,1913.0217121437931
2014,12,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",4359.0,1100.0,332.09,16.94,116.74,3.76,630.47,65.0,13.0,53497.0,15727.0,1619.0,4092.0,175.0,31884.0,30245.021712143793
2014,12,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3408.0,1287.0,325.71,5.0,356.28,2.13,597.87,76.0,5.0,67413.0,15846.0,351.0,13224.0,74.0,37918.0,36279.021712143796
2014,12,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6695.0,1172.0,346.14,15.96,178.73,3.94,627.24,41.0,10.0,54682.0,17185.0,789.0,4923.0,115.0,31670.0,30031.021712143793
2014,12,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",1062.0,297.0,101.2,0.99,39.49,0.52,154.8,4.0,2.0,17264.0,5696.0,32.0,1333.0,28.0,10175.0,8536.021712143793
2014,12,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1479.0,342.0,120.8,2.09,51.71,0.53,166.87,9.0,3.0,16835.0,5772.0,170.0,1628.0,35.0,9230.0,7591.021712143793
2014,12,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2932.0,1134.0,286.04,6.52,183.66,1.74,656.05,35.0,2.0,55551.0,14558.0,522.0,6004.0,40.0,34427.0,32788.021712143796
2014,12,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",901.0,358.0,115.92,1.83,54.56,1.59,184.1,2.0,2.0,16357.0,4551.0,138.0,1709.0,35.0,9924.0,8285.021712143793
2014,12,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4794.0,1387.0,421.38,7.88,211.28,1.52,744.95,26.0,5.0,67174.0,21648.0,335.0,6723.0,49.0,38419.0,36780.021712143796
2014,12,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2529.0,642.0,207.54,2.45,148.81,0.94,282.26,24.0,3.0,27346.0,9295.0,100.0,4344.0,15.0,13592.0,11953.021712143793
2014,12,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2838.0,930.0,271.88,4.1,124.81,1.72,527.49,42.0,3.0,48408.0,12637.0,193.0,4010.0,87.0,31481.0,29842.021712143793
2014,12,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1247.0,439.0,164.48,2.63,79.12,1.25,191.52,2.0,1.0,18768.0,6191.0,128.0,2605.0,30.0,9814.0,8175.021712143793
2014,12,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",947.0,376.0,119.78,2.04,57.76,0.77,195.64,1.0,1.0,18922.0,5404.0,84.0,1991.0,27.0,11416.0,9777.021712143793
2014,12,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1916.0,696.0,157.45,3.28,111.0,1.23,423.04,26.0,3.0,34748.0,7805.0,245.0,4089.0,21.0,22588.0,20949.021712143793
2014,12,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",4870.0,1052.0,328.84,46.41,143.27,4.46,529.02,9.0,2.0,50443.0,15160.0,2483.0,5671.0,138.0,26991.0,25352.021712143793
2014,12,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1494.0,326.0,152.06,7.33,44.02,0.75,121.83,1.0,1.0,17149.0,8550.0,491.0,1826.0,25.0,6257.0,4618.021712143793
2014,12,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4315.0,1108.0,364.89,4.17,189.44,5.48,544.03,59.0,6.0,53220.0,17152.0,226.0,5992.0,194.0,29656.0,28017.021712143793
2014,12,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6215.0,1862.0,439.7,73.04,408.62,4.54,936.1,82.0,16.0,108051.0,23357.0,8199.0,26076.0,122.0,50297.0,48658.021712143796
2014,12,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2380.0,504.0,176.64,1.4,43.46,0.89,281.61,13.0,1.0,24543.0,8099.0,119.0,1554.0,31.0,14740.0,13101.021712143793
2014,12,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5648.0,962.0,265.6,5.04,141.42,1.31,548.63,21.0,9.0,45338.0,13497.0,249.0,4116.0,38.0,27438.0,25799.021712143793
2014,12,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1880.0,657.0,166.18,1.57,68.28,1.33,419.65,10.0,1.0,32322.0,7320.0,56.0,2259.0,43.0,22644.0,21005.021712143793
2014,12,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1390.0,431.0,116.94,4.96,43.89,1.5,263.71,20.0,1.0,19423.0,4395.0,306.0,1520.0,30.0,13172.0,11533.021712143793
2014,12,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2416.0,623.0,205.93,9.1,63.55,0.98,343.44,12.0,1.0,29852.0,9120.0,248.0,1947.0,62.0,18475.0,16836.021712143793
2014,12,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2170.0,483.0,170.45,5.13,84.77,0.3,222.35,4.0,4.0,25188.0,9352.0,290.0,3199.0,6.0,12341.0,10702.021712143793
2015,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2633.0,445.0,157.17,25.21,107.82,1.36,153.43,41.0,4.0,25261.0,10914.0,1460.0,3293.0,42.0,9552.0,7913.021712143793
2015,1,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12466.0,2463.0,645.29,64.66,765.92,4.14,982.99,203.0,6.0,167313.0,66714.0,5055.0,24137.0,123.0,71284.0,69645.02171214379
2015,1,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",889.0,157.0,58.3,10.69,29.87,1.0,57.14,7.0,1.0,9667.0,3807.0,749.0,1214.0,61.0,3836.0,2197.021712143793
2015,1,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",211.0,58.0,19.94,0.03,16.25,0.27,21.51,1.0,1.0,3275.0,1245.0,3.0,560.0,13.0,1454.0,-184.97828785620686
2015,1,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4330.0,1002.0,261.12,36.55,392.4,2.83,309.09,87.0,17.0,56189.0,16768.0,2786.0,13782.0,202.0,22651.0,21012.021712143793
2015,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3904.0,862.0,208.77,16.39,324.08,1.31,311.44,107.0,2.0,49201.0,13215.0,1272.0,12644.0,46.0,22024.0,20385.021712143793
